province,year,effort_status,effort_status_v2,in_scope,mainland,n_visits,n_observers,n_birding_days,effort_record,cnt_visits_gap,cnt_visits_zero,cnt_observers_gap,cnt_observers_zero,cnt_days_gap,cnt_days_zero,cnt_record_gap,cnt_record_zero,cnt_visits_imp,cnt_observers_imp,cnt_days_imp,cnt_record_imp,eff_visits_gap_z,eff_observers_gap_z,eff_days_gap_z,eff_record_gap_z,eff_visits_zero_z,eff_observers_zero_z,eff_days_zero_z,eff_record_zero_z,eff_visits_imp_z,eff_observers_imp_z,eff_days_imp_z,eff_record_imp_z
Henan,2008,observed,observed,TRUE,TRUE,12,3,12,97,12,12,3,3,12,12,97,97,12,3,12,97,-0.785809748068945,-1.06608397494656,-0.735635643234101,-0.0995050441386342,-0.685398517354234,-0.959753356419943,-0.612689553004436,-0.0178023530352454,-0.731828884853294,-1.01048314448146,-0.670776439159743,-0.0626873954748284
Henan,2009,observed,observed,TRUE,TRUE,9,4,9,98,9,9,4,4,9,9,98,98,9,4,9,98,-0.913951401833887,-0.922604182047855,-0.905072538550533,-0.0944439463676744,-0.807603201867589,-0.822273718271565,-0.7707270660549,-0.0130865592778697,-0.858264932484116,-0.868683600929724,-0.836541167844396,-0.0576581566975165
Henan,2010,observed,observed,TRUE,TRUE,19,9,17,168,19,19,9,9,17,17,168,168,19,9,17,168,-0.575410533092733,-0.476915237288597,-0.525475310202557,0.172150723668796,-0.484747371278109,-0.395222956527764,-0.416668395321304,0.235319130080944,-0.524230150291793,-0.428213987361657,-0.465170862403925,0.207258332382243
Henan,2011,observed,observed,TRUE,TRUE,27,11,23,111,27,27,11,11,23,23,111,111,27,11,23,111,-0.411073713312257,-0.359683710517155,-0.339687976346857,-0.0329377956922604,-0.328024489801644,-0.282893913151614,-0.243380469194016,0.0442232052280869,-0.36208070580767,-0.31235532426894,-0.283410054451678,0.00346082025544486
Henan,2012,observed,observed,TRUE,TRUE,39,15,36,88,39,39,15,15,36,36,88,88,39,15,36,88,-0.236869664351579,-0.174706085428045,-0.0601409643056431,-0.147527435995587,-0.161891540688629,-0.105651832932342,0.0173591677143171,-0.0625483164569952,-0.190195368099469,-0.129543917345331,-0.00992160012727238,-0.11040749222776
Henan,2013,observed,observed,TRUE,TRUE,18,11,16,68,18,18,11,11,16,16,68,68,18,11,16,68,-0.60046275422206,-0.359683710517155,-0.562388661195343,-0.274414098648007,-0.508638890464244,-0.282893913151614,-0.451098288399574,-0.180777870342307,-0.54894891839647,-0.31235532426894,-0.501284198880807,-0.236495418803068
Henan,2014,observed,observed,TRUE,TRUE,47,22,36,13,47,47,22,22,36,36,13,13,47,22,36,13,-0.147821768091793,0.0586396902830979,-0.0601409643056431,-1.069568201577,-0.0769693491195485,0.117935699221879,0.0173591677143171,-0.921680916369237,-0.10233272763769,0.101069215118042,-0.00992160012727238,-1.02664412356336
Henan,2015,observed,observed,TRUE,TRUE,58,26,48,44,58,58,26,26,48,48,44,44,58,26,48,44,-0.0470447365476319,0.161738928823143,0.121267994635502,-0.487500859541079,0.019138551662172,0.216723449897442,0.186563287410861,-0.379326339918384,-0.00289707040960737,0.202961089019975,0.167555724416976,-0.448240824506223
Henan,2016,observed,observed,TRUE,TRUE,112,32,86,44,112,112,32,32,86,86,44,44,112,32,86,44,0.270349485933479,0.290768827541599,0.492018402086658,-0.487500859541079,0.321827487578477,0.340357471300431,0.532370334020176,-0.379326339918384,0.310272534104649,0.330479956821248,0.530270944063149,-0.448240824506223
Henan,2017,observed,observed,TRUE,TRUE,130,38,94,59,130,130,38,38,94,94,59,59,130,38,94,59,0.342541308191803,0.398183473087879,0.548829324119091,-0.344087362429474,0.39067456894755,0.443280163779952,0.585359128552454,-0.24569752952809,0.381503460266665,0.436636701276459,0.585850616125978,-0.305730097880446
Henan,2018,observed,observed,TRUE,TRUE,198,56,118,44,198,198,56,56,118,118,44,44,198,56,118,44,0.546749708316232,0.642192730844821,0.694295342206811,-0.487500859541079,0.585421728664716,0.677085243809316,0.721038478017657,-0.379326339918384,0.582993781689457,0.677788438906581,0.728163982858266,-0.448240824506223
Henan,2019,observed,observed,TRUE,TRUE,275,79,176,123,275,275,79,79,176,176,123,123,275,79,176,123,0.706507088833875,0.860151596989178,0.950697994870607,0.0178022869692235,0.737777342247251,0.885929328703637,0.960190862690739,0.0915014392975259,0.740624740702648,0.893194853342542,0.97900968015143,0.0538815002805115
Henan,2020,observed,observed,TRUE,TRUE,201,41,142,217,201,201,41,41,142,142,217,217,201,41,142,217,0.554057743401573,0.445834397500151,0.812943890421283,0.29907052888338,0.592391172992748,0.488938383054493,0.831704584427626,0.353579565307583,0.590204544505371,0.483729599830116,0.844241088537459,0.333379192891326
Henan,2021,observed,observed,TRUE,TRUE,558,81,274,501,558,558,81,81,274,274,501,501,558,81,274,501,1.05120263600741,0.876028779725263,1.23525472085206,0.714883450937923,1.06650269702353,0.901142546490435,1.22560316980311,0.741022778381315,1.0807322806015,0.908886103095417,1.25739927404489,0.746574623278647
Henan,2022,observed,observed,TRUE,TRUE,524,73,274,475,524,524,73,73,274,274,475,475,524,73,274,475,1.02055423991705,0.810022853593913,1.23525472085206,0.688371355105956,1.03727428093072,0.837896909896905,1.22560316980311,0.716319525909742,1.05049182440295,0.843653152809917,1.25739927404489,0.720229417858786
Henan,2023,observed,observed,TRUE,TRUE,1057,229,330,957,1057,1057,229,229,330,330,957,957,1057,229,330,957,1.3628022325844,1.53918631745958,1.3549534433681,1.03704685821639,1.36366547958002,1.53656762260166,1.3372487968457,1.04120591130083,1.38818438752392,1.56427759937398,1.37450379384097,1.06671005117189
Henan,2024,observed,observed,TRUE,TRUE,5004,652,365,6436,5004,5004,652,652,365,365,6436,6436,5004.00000000001,652,365,6436,2.12182116603094,2.21014835186635,1.41986678991347,1.98670083128792,2.0875180800127,2.17947082059181,1.39779490064826,1.9260677496898,2.13710053775545,2.22738219617665,1.43801028844482,2.01038606822182
Hong Kong,2002,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2003,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2004,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2005,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2006,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2007,observed,observed,TRUE,FALSE,1,1,1,5,1,1,1,1,1,1,5,5,1,1,1,5,-1.70001895623155,-1.51177291970582,-1.94446013823328,-1.49195791887047,-1.5572512255115,-1.38680411816374,-1.74018670495223,-1.31525220902864,-1.63386967792605,-1.45095275804953,-1.85340236054882,-1.44637494906513
Hong Kong,2008,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2009,observed,observed,TRUE,FALSE,2,1,2,24,2,2,1,1,2,2,24,24,2,1,2,24,-1.50198524305641,-1.51177291970582,-1.68260759815345,-0.780520652018099,-1.36839267147747,-1.38680411816374,-1.49595109060814,-0.652354242299453,-1.43847185640698,-1.45095275804953,-1.59722488998872,-0.739416093101325
Hong Kong,2010,observed,observed,TRUE,FALSE,1,1,1,67,1,1,1,1,1,1,67,67,1,1,1,67,-1.70001895623155,-1.51177291970582,-1.94446013823328,-0.281691802332408,-1.5572512255115,-1.38680411816374,-1.74018670495223,-0.18755903742425,-1.63386967792605,-1.45095275804953,-1.85340236054882,-0.243727310229745
Hong Kong,2011,no_data,no_coverage,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2012,observed,observed,TRUE,FALSE,3,3,3,14,3,3,3,3,3,3,14,14,3,3,3,14,-1.36147808749039,-1.06608397494656,-1.49682026429775,-1.03517429968597,-1.23439539492202,-0.959753356419943,-1.32266316448085,-0.889633610592972,-1.29983489573373,-1.01048314448146,-1.41546408203647,-0.992466727092981
Hong Kong,2013,observed,observed,TRUE,FALSE,3,3,3,25,3,3,3,3,3,3,25,25,3,3,3,25,-1.36147808749039,-1.06608397494656,-1.49682026429775,-0.76096858335916,-1.23439539492202,-0.959753356419943,-1.32266316448085,-0.634136154544921,-1.29983489573373,-1.01048314448146,-1.41546408203647,-0.719987102331689
Hong Kong,2014,observed,observed,TRUE,FALSE,2,2,2,9,2,2,2,2,2,2,9,9,2,2,2,9,-1.50198524305641,-1.25106160003567,-1.68260759815345,-1.23730427120261,-1.36839267147747,-1.13699543663922,-1.49595109060814,-1.07797284073512,-1.43847185640698,-1.19329455140507,-1.59722488998872,-1.19332431507347
Hong Kong,2015,observed,observed,TRUE,FALSE,2,2,2,12,2,2,2,2,2,2,12,12,2,2,2,12,-1.50198524305641,-1.25106160003567,-1.68260759815345,-1.10651205198741,-1.36839267147747,-1.13699543663922,-1.49595109060814,-0.956104195077362,-1.43847185640698,-1.19329455140507,-1.59722488998872,-1.06335541693796
Hong Kong,2016,observed,observed,TRUE,FALSE,13,9,11,30,13,13,9,9,11,11,30,30,13,9,11,30,-0.749614582053412,-0.476915237288597,-0.787327850282387,-0.673284650287268,-0.650880320391125,-0.395222956527764,-0.66090400966539,-0.552434641767357,-0.696115487999994,-0.428213987361657,-0.721348332964026,-0.632855128932024
Hong Kong,2017,observed,observed,TRUE,FALSE,3,3,3,26,3,3,3,3,3,3,26,26,3,3,3,26,-1.36147808749039,-1.06608397494656,-1.49682026429775,-0.742154507208946,-1.23439539492202,-0.959753356419943,-1.32266316448085,-0.616605708211903,-1.29983489573373,-1.01048314448146,-1.41546408203647,-0.70129145849788
Hong Kong,2018,observed,observed,TRUE,FALSE,12,6,11,61,12,12,6,6,11,11,61,61,12,6,11,61,-0.785809748068945,-0.706254811688515,-0.787327850282387,-0.327741181659022,-0.685398517354234,-0.614971821957637,-0.66090400966539,-0.230466601234915,-0.731828884853294,-0.654867833950475,-0.721348332964026,-0.289486814325757
Hong Kong,2019,observed,observed,TRUE,FALSE,27,16,24,104,27,27,16,16,24,24,104,104,27,16,24,104,-0.411073713312257,-0.135724864005535,-0.31332481280332,-0.0651111422476029,-0.328024489801644,-0.0683007599521075,-0.21879096762895,0.014244952741019,-0.36208070580767,-0.0910191934582289,-0.257618253652317,-0.0285099990044515
Hong Kong,2020,observed,observed,TRUE,FALSE,5,5,4,29,5,5,5,5,4,4,29,29,5,5,4,29,-1.16344437431526,-0.805372655276413,-1.35271241248606,-0.68963083105772,-1.04553684088799,-0.709944674895415,-1.18825060652627,-0.567665570060531,-1.10443707421466,-0.752824937837007,-1.27447944635674,-0.649098412486714
Hong Kong,2021,observed,observed,TRUE,FALSE,6,4,6,18,6,6,4,4,6,6,18,18,6,4,6,18,-1.08815545079457,-0.922604182047855,-1.13541600876665,-0.917331220166951,-0.973736150980604,-0.822273718271565,-0.985573479006369,-0.779830622408393,-1.03015027019232,-0.868683600929724,-1.0618924573221,-0.875365455397438
Hong Kong,2022,observed,observed,TRUE,FALSE,16,6,14,301,16,16,6,6,14,14,301,301,16,6,14,301,-0.654786603748626,-0.706254811688515,-0.643219998470703,0.46155212194616,-0.560445845485463,-0.614971821957637,-0.526491451710814,0.504975510798004,-0.602549700222103,-0.654867833950475,-0.580363697284295,0.494837984128186
Hong Kong,2023,observed,observed,TRUE,FALSE,127,63,87,670,127,127,63,63,87,87,670,670,127,63,87,670,0.331226256215377,0.716671804090471,0.499399143293167,0.859536724487079,0.379883758025383,0.748449690555259,0.539254513422586,0.875806778860664,0.370339015227889,0.751395309790802,0.537491724173075,0.890317322100398
Hong Kong,2024,observed,observed,TRUE,FALSE,763,276,269,1131,763,763,276,276,269,269,1131,1131,763,276,269,1131,1.2037912507771,1.65874331957008,1.22340470349555,1.12024556963265,1.21202168308614,1.65112489269656,1.21455039839148,1.11872821608019,1.23128989241703,1.68243450485302,1.24580607937295,1.14938503683961
Hubei,2002,observed,observed,TRUE,TRUE,15,8,6,12,15,15,8,8,6,6,12,12,15,8,6,12,-0.684396350008086,-0.544661335606264,-1.13541600876665,-1.10651205198741,-0.588683733743057,-0.460135993370887,-0.985573479006369,-0.956104195077362,-0.631765331349082,-0.495166731192549,-1.0618924573221,-1.06335541693796
Hubei,2003,observed,observed,TRUE,TRUE,2,1,2,12,2,2,1,1,2,2,12,12,2,1,2,12,-1.50198524305641,-1.51177291970582,-1.68260759815345,-1.10651205198741,-1.36839267147747,-1.38680411816374,-1.49595109060814,-0.956104195077362,-1.43847185640698,-1.45095275804953,-1.59722488998872,-1.06335541693796
Hubei,2004,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,2.46410161513776,1.44948974278318,2.46410161513776,25.9814751264641,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.36915337607036,-1.3221236547273,-1.5063444860126,-0.70163145564439
Hubei,2005,observed,observed,TRUE,TRUE,3,2,3,55,3,3,2,2,3,3,55,55,3,2,3,55,-1.36147808749039,-1.25106160003567,-1.49682026429775,-0.378481264320506,-1.23439539492202,-1.13699543663922,-1.32266316448085,-0.277744835304354,-1.29983489573373,-1.19329455140507,-1.41546408203647,-0.339907494350823
Hubei,2006,observed,observed,TRUE,TRUE,7,3,7,80,7,7,3,3,7,7,80,80,7,3,7,80,-1.02293721874924,-1.06608397494656,-1.04918039036222,-0.194481067064059,-0.911539564332537,-0.959753356419943,-0.905139624009477,-0.106298437537314,-0.965800113541406,-1.01048314448146,-0.977525803524127,-0.15706555591112
Hubei,2007,observed,observed,TRUE,TRUE,13,5,7,161,13,13,5,5,7,7,161,161,13,5,7,161,-0.749614582053412,-0.805372655276413,-1.04918039036222,0.151062401564186,-0.650880320391125,-0.709944674895415,-0.905139624009477,0.215669602995127,-0.696115487999994,-0.752824937837007,-0.977525803524127,0.186302758695147
Hubei,2008,observed,observed,TRUE,TRUE,9,6,8,309,9,9,6,6,8,8,309,309,9,6,8,309,-0.913951401833887,-0.706254811688515,-0.973115184138086,0.474585906153732,-0.807603201867589,-0.614971821957637,-0.834191935792679,0.517120037733193,-0.858264932484116,-0.654867833950475,-0.903109140916272,0.50778972225266
Hubei,2009,observed,observed,TRUE,TRUE,5,3,5,290,5,5,3,3,5,5,290,290,5,3,5,290,-1.16344437431526,-1.06608397494656,-1.23496772421792,0.443055388634725,-1.04553684088799,-0.959753356419943,-1.07842755013676,0.487740755922805,-1.10443707421466,-1.01048314448146,-1.15928661147637,0.47645768549866
Hubei,2010,observed,observed,TRUE,TRUE,13,8,13,409,13,13,8,8,13,13,409,409,13,8,13,409,-0.749614582053412,-0.544661335606264,-0.687776134831122,0.613962831829338,-0.650880320391125,-0.460135993370887,-0.568049938534995,0.646987680242418,-0.696115487999994,-0.495166731192549,-0.623954178809749,0.646289287167671
Hubei,2011,observed,observed,TRUE,TRUE,24,10,22,398,24,24,10,10,22,22,398,398,24,10,22,398,-0.466424716177381,-0.415631436887809,-0.367173308419888,0.600405377416299,-0.38081100881316,-0.336501971967897,-0.26901664198906,0.634355211600188,-0.416694969234503,-0.367647863391276,-0.310299703281614,0.632817175277851
Hubei,2012,observed,observed,TRUE,TRUE,25,13,23,278,25,25,13,13,23,23,278,278,25,13,23,278,-0.447268879327791,-0.260565866929257,-0.339687976346857,0.422062230002505,-0.362542686764753,-0.187921060213836,-0.243380469194016,0.468179899581821,-0.39779410266097,-0.214398220382408,-0.283410054451678,0.455596676241494
Hubei,2013,observed,observed,TRUE,TRUE,39,12,36,192,39,39,12,12,36,36,192,192,39,12,36,192,-0.236869664351579,-0.308216791341528,-0.0601409643056431,0.238349112424941,-0.161891540688629,-0.233579279488376,0.0173591677143171,0.297000994880279,-0.190195368099469,-0.261491118936065,-0.00992160012727238,0.273040010349082
Hubei,2014,observed,observed,TRUE,TRUE,20,14,20,36,20,20,14,14,20,20,36,36,20,14,20,36,-0.551580868878273,-0.216203917618448,-0.425923594751292,-0.58508224202709,-0.462021766357096,-0.145414275003236,-0.323814324190909,-0.470250027858985,-0.500717666480925,-0.1705557807172,-0.367776708249648,-0.545207944082194
Hubei,2015,observed,observed,TRUE,TRUE,89,20,81,726,89,89,20,20,81,81,726,726,89,20,81,726,0.159197761998698,0.000145452740892209,0.453793765717006,0.899496268824225,0.215825567379428,0.0618876213106921,0.496717376275427,0.913039999450463,0.200600274938668,0.0432599862620492,0.492874741393998,0.930025325976003
Hubei,2016,observed,observed,TRUE,TRUE,146,55,73,897,146,146,55,55,73,73,897,897,146,55,73,897,0.398823505299863,0.63081202258926,0.387498909629887,1.00480412425073,0.444349138763277,0.666180463273765,0.434882708185692,1.01116300550509,0.437036523445134,0.666541006753725,0.428016678385075,1.03467028128697
Hubei,2017,observed,observed,TRUE,TRUE,157,51,111,937,157,157,51,51,111,111,937,937,157,51,111,937,0.434068454610092,0.583161098176989,0.655143486975466,1.02652929830209,0.477961143795196,0.620522243999225,0.684520682879129,1.03140593397748,0.471812351279449,0.619448108200068,0.689860656727293,1.05625869801543
Hubei,2018,observed,observed,TRUE,TRUE,159,49,125,563,159,159,49,49,125,125,563,563,159,49,125,563,0.44021207313073,0.557942445128627,0.731208693199597,0.772937448370248,0.483820120490332,0.596358205108215,0.755468371095927,0.795115920041794,0.477874196285178,0.594524783326216,0.764277319335148,0.804263177872454
Hubei,2019,observed,observed,TRUE,TRUE,185,69,137,634,185,185,69,69,137,137,634,634,185,69,137,634,0.513753548517338,0.774291815487967,0.789958979531002,0.832046607985507,0.553954323805304,0.803660101422144,0.810266053297776,0.850192233231552,0.550436811263432,0.808340550305466,0.821754324303182,0.863000252531851
Hubei,2020,observed,observed,TRUE,TRUE,229,68,133,889,229,229,68,68,133,133,889,889,229,68,133,889,0.617459192574089,0.765039954712505,0.770963262264919,1.00034312044541,0.652855150678172,0.794795142490208,0.792548330662838,1.00700636304355,0.65276210024087,0.799197035330567,0.803170296822614,1.03023735895692
Hubei,2021,observed,observed,TRUE,TRUE,895,111,294,3176,895,895,111,111,294,294,3176,3176,895,111,294,3176,1.28163063039351,1.07650096734852,1.28059318053799,1.63468762140599,1.28625466314576,1.09323122501757,1.2678913467726,1.59807137957419,1.30809320515395,1.10701062032179,1.30175512378341,1.66058873859456
Hubei,2022,observed,observed,TRUE,TRUE,1714,108,338,5478,1714,1714,108,108,338,338,5478,5478,1714,108,338,5478,1.59872085195937,1.0590430651809,1.37037645279984,1.90637031445307,1.58865368290405,1.07650339161089,1.35163417642784,1.85121795089907,1.62096285510174,1.08975716247434,1.38959254395751,1.93056122220018
Hubei,2023,observed,observed,TRUE,TRUE,3238,423,361,11963,3238,3238,423,423,361,361,11963,11963,3238,423,361,11963,1.90927789583826,1.93247579287194,1.41276992919655,2.2956994297259,1.88482221558302,1.91341019865297,1.39117550281243,2.21398427047168,1.92738628603377,1.95296137825668,1.43106723634831,2.31743955814177
Hubei,2024,observed,observed,TRUE,TRUE,9287,1064,365,12557,9287,9287,1064,1064,365,365,12557,12557,9287,1064,365,12557,2.42379891107599,2.52467038660988,1.41986678991347,2.3198553030748,2.37550480391576,2.48083991691298,1.39779490064826,2.23649205868243,2.43505886304757,2.53822095655236,1.43801028844482,2.34144337321193
Hunan,2002,observed,observed,TRUE,TRUE,29,2,29,23,29,29,2,2,29,29,23,23,29,2,29,23,-0.377376819917595,-1.25106160003567,-0.195580124535173,-0.800870981613982,-0.29588881724408,-1.13699543663922,-0.10896791123944,-0.671316127963757,-0.328832328772724,-1.19329455140507,-0.142425418771947,-0.759638319852594
Hunan,2003,observed,observed,TRUE,TRUE,9,2,8,74,9,9,2,2,8,8,74,74,9,2,8,74,-0.913951401833887,-1.25106160003567,-0.973115184138086,-0.232847211873212,-0.807603201867589,-1.13699543663922,-0.834191935792679,-0.142046971624864,-0.858264932484116,-1.19329455140507,-0.903109140916272,-0.195190190514566
Hunan,2004,observed,observed,TRUE,TRUE,8,2,8,49,8,8,2,2,8,8,49,49,8,2,8,49,-0.965410661140117,-1.25106160003567,-0.973115184138086,-0.434977183389853,-0.856678286853961,-1.13699543663922,-0.834191935792679,-0.330386201767011,-0.909039252695593,-1.19329455140507,-0.903109140916272,-0.396047778495057
Hunan,2005,observed,observed,TRUE,TRUE,4,2,4,21,4,4,2,2,4,4,21,21,4,2,4,21,-1.25249227057504,-1.25106160003567,-1.35271241248606,-0.844247358029202,-1.13045903245707,-1.13699543663922,-1.18825060652627,-0.711733060094606,-1.19229971467644,-1.19329455140507,-1.27447944635674,-0.802741647264767
